PATIENT_ID,UBE2T,PTTG1,PGR,MKI67,MIA,MAPT,KRT17,KRT14,KIF2C,ESR1,CCNE1,CENPF,CEP55,FGFR4,MMP11,SFRP1,TMEM45B,TYMS,ERBB2,BCL2,CCNB1,CDC20,NAT1,RRM2,UBE2C,ACTR3B,ANLN,BAG1,BIRC5,BLVRA,CDC6,CDH3,CXXC5,EGFR,EXO1,FOXA1,FOXC1,GPR160,GRB7,KRT5,MDM2,MELK,MLPH,MYBL2,MYC,PHGDH,SLC39A6,NUF2,ORC6,NDC80
TCGA-BH-A0HA,250.029,414.7049,1991.9564,788.1248,46.8514,5395.8019,2787.8928,2180.2157,219.4132,3531.9494,70.5091,751.9425,196.6833,144.7292,24308.0135,541.8068,260.2343,306.2183,7116.3168,4571.9587,555.2592,370.6367,4533.9209,570.5671,661.9506,133.1323,212.4551,2415.0064,256.7552,3501.3336,202.7137,612.7798,832.193,91.8474,47.3153,7509.2195,147.9763,1019.5987,205.9608,3203.0616,2317.059,159.1094,4991.7662,480.5752,955.12,227.763,18960.4546,269.5118,77.0034,248.1735
TCGA-BH-A0HB,1265.9015,1005.7389,2081.7791,1975.1315,37.3027,4959.3496,7105.6911,2666.6667,995.6958,32934.4811,63.6059,2527.0206,470.11,503.1086,7078.9096,150.6456,112.8647,866.2171,5780.4878,4309.4213,2084.1703,967.4797,1879.4835,1397.8957,2039.2157,246.7719,726.9249,1634.9259,671.6499,2870.3969,329.0292,649.45,1820.66,92.7786,70.7795,11514.5863,100.4304,1888.0918,321.8556,16108.5605,2378.2879,636.5375,7640.8417,2154.9498,1384.505,1044.9546,28970.8274,357.7236,230.0335,250.5978
TCGA-BH-A0HF,238.8369,378.8294,640.4766,1123.5176,36.6753,2671.0379,13424.962,3938.126,343.4958,14266.7057,36.2281,738.4266,321.1328,21.9157,6135.0681,1649.0483,143.1233,742.6085,5525.0052,2397.7619,908.3855,559.9698,4862.6128,1218.784,339.9177,137.7561,488.4081,1472.555,316.0072,2583.8222,354.6773,852.0307,703.093,276.4068,137.7561,6364.0653,220.4993,1549.3093,448.602,42348.3844,2080.2072,248.6767,6242.4106,609.1684,1203.5772,1564.5162,58198.3912,122.5493,106.0007,205.7397
TCGA-BH-A0HI,179.6923,136.0879,3273.6141,673.7582,8.0879,4667.4286,492.3077,355.1648,176.1758,21961.4945,14.7692,1049.3187,154.022,14.0659,15075.1648,213.8022,130.4615,329.1323,7613.8901,1717.4505,475.7802,236.3077,16456.0879,890.022,224.7033,154.3736,209.5824,2011.7451,94.5899,3043.5165,214.1538,125.1868,1419.6044,47.1209,103.033,11798.8571,101.978,2098.6374,214.5055,401.2308,2117.2747,109.7143,7830.8571,191.2967,1165.011,1163.956,67422.9451,129.0549,25.3187,133.6264
TCGA-BH-A0HK,310.3267,144.8894,28.9779,1041.6228,1.5964,1884.6154,6542.6765,1251.844,144.8894,12360.9062,30.0316,1143.8356,228.6617,17.3867,799.7893,982.6133,881.981,391.8809,8438.883,2553.7408,474.7102,298.2086,3879.8736,786.0906,259.7471,182.824,366.7018,1558.5827,306.0801,972.6027,216.0169,457.8504,146.47,272.9189,122.2339,8198.6301,265.5427,5408.3246,439.9368,20412.0126,1407.2708,189.6733,15003.6881,271.8651,4992.0969,751.844,59856.1644,148.0506,51.1064,88.5142
TCGA-BH-A0HL,271.6902,128.7902,1765.5209,2085.2597,1.2639,5467.127,19.2134,3.3023,474.9325,22284.299,121.2849,1444.9114,240.1681,168.7181,2355.1486,14.7103,52.837,755.713,8328.1297,3663.1642,550.8856,339.2375,262.3837,2218.2528,425.0976,322.1255,473.4314,2971.1408,293.1522,722.0054,510.6575,33.3233,3546.6827,50.1351,154.6082,8154.308,35.1246,637.9466,808.7661,0,1699.7899,229.6608,7507.6554,500.7505,1420.2942,474.332,46667.3672,222.7559,166.0162,247.9736
TCGA-BH-A0HN,213.4116,209.4958,1208.9574,503.1816,4.2095,3560.4503,46.0108,18.6001,153.2061,23895.2521,36.2212,712.6774,86.1478,63.6319,4436.6128,18.1106,222.2222,260.3182,11792.9515,2281.9383,468.4288,208.5169,13631.9139,377.3862,318.649,256.4856,240.8223,2843.5095,98.0372,1011.7474,93.49,548.7029,527.6554,7.3421,75.8688,12042.5844,15.6632,1556.045,585.4136,28.3896,847.7729,127.2638,14395.9863,347.5281,421.4391,959.3735,10822.8096,158.5903,57.7582,122.8585
TCGA-BH-A0HO,203.9027,217.4774,6737.0475,1587.1041,4.8077,6277.4321,108.8801,191.7421,203.9027,7256.5045,24.3213,1310.8032,189.1968,1.414,2043.2692,340.4977,615.9502,401.6092,5996.6063,4060.5204,595.5882,244.9095,9448.2466,880.9389,207.0136,265.2715,319.5701,3039.6606,143.9904,2434.3891,211.2557,119.6267,681.8439,58.2579,101.2443,9989.2534,56.2783,1361.991,251.6968,180.4299,2604.9208,133.2014,5649.0385,158.6538,2524.8869,669.4005,114559.9548,113.9706,36.7647,173.0769
TCGA-BH-A0HP,204.3772,347.924,231.6704,1762.15,90.7628,2236.5626,2486.3212,2531.3808,463.1477,13601.8668,29.9324,2055.037,203.7335,509.8165,1953.3312,3127.776,116.833,470.9398,6180.56,1811.7155,849.6942,519.1503,550.0483,607.6601,370.132,274.2195,1095.5906,1924.6701,226.0283,1359.8326,105.2462,1121.6608,1004.1841,481.1715,150.6276,9145.7998,267.7824,1982.298,511.4258,3654.9726,2191.5031,240.103,6436.7557,255.552,1439.6524,565.8191,6188.6064,163.1799,33.1509,211.7799
TCGA-BH-A0HQ,171.8516,141.7101,4172.5714,1006.8167,124.6554,6704.9134,4025.9172,3685.363,191.1962,15722.626,30.5914,1818.3884,68.8306,1045.9557,13913.685,1879.1213,222.2375,306.0849,14255.139,1162.023,558.2929,268.1246,7278.9519,303.6646,214.5896,218.6385,414.7833,1148.8957,132.2313,466.9686,161.0547,1365.3658,1161.1233,329.3073,108.8694,8433.7769,150.2577,1106.6886,733.7435,4129.838,1507.0759,103.9208,8588.0835,159.7051,898.8471,469.218,6750.8005,148.4582,33.7405,99.422
TCGA-BH-A0HU,825.3409,1346.5558,892.1243,3536.2632,8.492,5522.3239,258.7592,167.6894,2363.4457,8807.5571,277.242,5133.177,1091.1572,142.8216,11862.5955,76.6196,61.1613,1338.5343,7173.0057,538.6895,3083.6027,3518.1165,903.6408,680.503,1844.2471,519.1986,1004.12,2828.11,784.9442,1658.7471,833.4061,561.541,509.7892,64.8578,432.8335,7637.428,39.654,2025.7146,460.7257,216.7528,2341.2664,1019.9144,6112.7652,3097.7169,1384.1935,704.0266,5496.4479,976.2278,214.7365,844.8319
TCGA-BH-A0HW,259.0783,273.9167,16.0255,1510.2515,1.2197,11718.768,44.2184,2.9677,307.1547,32416.8401,35.3154,1062.1321,203.286,21.6641,1588.3014,15.4319,174.7963,568.1739,17261.2039,6791.8285,892.3809,230.5886,109.8041,564.4524,365.0244,286.381,810.1762,2357.1289,419.2973,1597.2044,866.5621,102.6817,1411.131,13.9481,93.4819,13814.8391,34.7218,1285.5982,1093.5894,2.3741,5538.578,301.5161,9491.2287,385.7982,2237.6294,715.2105,74243.2977,153.7257,143.0421,220.7953
TCGA-BH-A0HX,375.1787,452.9597,422.8386,1859.1173,5.0253,933.3715,2841.2925,613.4782,393.4801,9315.4132,46.1348,1873.2247,394.2427,284.4343,11104.3752,328.6627,505.1949,353.8995,7131.0647,1634.1626,1279.9542,476.599,1152.2257,807.5493,680.2021,245.9251,980.2688,1348.8971,558.4673,1937.6609,442.6651,404.5372,889.5244,102.1828,200.9341,8584.8823,167.0003,1049.6616,451.4346,8798.0173,2182.8234,228.7675,6306.7391,950.9103,4791.9169,704.6039,39590.8874,188.7332,75.112,180.3451
TCGA-BH-A0HY,433.0882,576.4706,59.9265,994.4853,7.0368,30.1471,570.9559,309.5588,888.2353,8175,76.8382,4898.8971,829.4118,323.5294,6487.8676,198.8971,268.3824,379.3676,148044.8529,833.4559,872.0588,1021.6912,350.3676,1073.5294,973.5294,135.6618,1109.9265,1706.6176,743.4522,1674.6324,389.7059,1181.6176,1055.8824,88.6029,321.3235,9381.25,85.2941,1286.0294,4732.7206,400.3676,1897.7941,1083.0882,8482.7206,2109.5588,723.1618,1079.4118,9081.6176,473.8971,90.4412,868.0147
TCGA-BH-A0RX,814.7175,801.8158,271.9388,1876.9562,1984.7569,198.3037,4879.7037,1321.228,655.5967,867.2799,351.2125,3298.0528,870.6248,181.5793,2175.6063,7033.3294,9.079,844.1524,3426.114,518.9344,1878.3897,1385.2586,227.9298,2205.2323,1960.5782,596.3445,1014.9325,1498.2631,1808.6919,1283.4787,851.5112,7931.191,409.509,150.0418,440.5686,360.2915,937.0446,129.9725,365.5477,5942.8981,1267.2321,1192.689,187.7912,3522.1598,3267.9489,2500.0597,3902.9984,738.2631,362.2028,652.7297
TCGA-BH-A0W3,439.1744,289.4159,3145.9991,2818.621,0.4392,3790.0747,34.6948,2.1959,406.6755,30190.6017,75.9772,2628.8977,403.1621,36.4515,2559.9473,71.5854,50.5051,890.975,11392.6219,1727.2727,1064.9978,431.7084,11349.1436,1880.5446,394.3786,144.0492,683.7945,1738.0632,247.6372,2196.7501,599.9122,17.1278,854.6333,34.2556,351.3395,14562.5823,25.0329,1379.0075,530.0834,39.9649,1958.2784,342.9952,12248.5727,730.3469,414.5806,3125.6039,178513.3948,289.4159,91.7874,208.6078
TCGA-BH-A0W4,171.3261,211.0353,15474.522,1755.8523,110.1611,6808.2108,5443.3663,2209.306,336.5677,4898.6454,42.9116,1465.7188,298.1394,231.5304,11336.0233,1796.8425,578.6659,539.0848,8761.0081,4147.3725,755.7562,488.0392,2070.3238,590.1944,257.1493,216.1591,632.7857,3962.3563,201.7709,740.7052,263.2337,2152.3041,1079.8348,382.6752,80.0589,10110.4813,143.7858,805.0725,448.33,4283.7929,2824.4788,210.7151,6142.7611,348.0962,2681.3335,422.0706,34822.7495,97.9921,39.7092,151.7917
TCGA-BH-A0W5,89.5597,198.9058,7303.9719,1060.484,74.5775,5181.9659,1561.0464,1518.6965,230.8419,13143.0595,33.3245,753.6206,156.903,50.3339,22436.4404,2046.335,373.8597,397.9679,4922.6593,2360.4882,458.9067,246.8099,142.3236,415.1682,204.8071,214.1796,261.0422,2097.995,67.2392,1437.815,191.6161,1721.7679,1331.2459,363.4458,79.4929,5025.7571,149.6133,848.0401,379.7609,2841.9584,1913.0368,103.7921,5511.74,299.2266,1683.9306,390.5219,8360.2938,79.4929,43.0442,125.3142
TCGA-BH-A0W7,403.4838,447.8589,595.9645,1745.4169,21.7602,1327.9631,866.1344,923.2466,382.529,2006.3255,92.8588,1327.1414,293.3681,773.2756,21525.9866,989.3983,313.0903,852.2138,4329.8501,1447.94,1721.5859,890.7872,2351.4644,1052.2629,820.1158,115.4572,818.4723,1187.7792,286.5927,1916.3428,352.5348,574.4098,1050.2085,117.5034,177.9109,6108.5482,112.1702,789.2999,449.5024,940.5036,2399.1265,379.6528,6462.3157,957.3497,972.1413,586.7362,5075.5967,200.5093,67.3843,275.2894
TCGA-BH-A0WA,512.4359,623.2698,29.4189,4758.6754,1594.1819,44.1283,12066.5311,3690.0173,738.2087,36.6026,149.8311,4326.9704,861.3575,379.0247,5168.1452,35474.0417,25.656,1608.4432,3714.305,150.5152,803.546,1927.621,32.8397,1478.812,822.7025,504.226,3075.9837,653.992,883.603,290.0839,640.7159,6892.9127,193.2752,2382.2317,284.2685,39.6813,4234.6088,227.8253,302.3988,1636.5109,1660.7986,1097.0507,67.3898,1752.8181,1990.5637,2658.304,5330.2911,325.3181,224.0624,855.8842
TCGA-BH-A18F,711.2593,483.7191,339.2115,4357.3951,38.4464,3400.5492,1051.785,1377.7952,669.6744,4285.6022,66.3005,5586.8968,740.6826,1348.7642,9686.1514,2701.0592,275.4021,958.6897,3291.0945,1273.8329,1346.4104,633.5818,850.9219,1156.532,795.6061,160.8474,1214.2016,1964.7156,322.8011,916.0455,313.4563,642.6049,1255.002,423.3033,512.7501,5822.6756,233.4249,987.0537,278.9329,1950.9612,1377.4029,903.8839,5234.2095,1107.4931,1782.2676,741.0749,3865.0451,377.4029,94.1546,396.6261
TCGA-BH-A18G,885.625,1057.5,12.5,2115,2140.3812,44.375,52.5,76.25,495,39.375,59.375,4307.5,662.5,73.125,31565,21491.875,17.5,767.0938,1911.25,165,1576.25,1205.625,76.25,1800.625,1318.75,381.25,907.5,1121.1437,1308.4813,818.75,245,1279.375,83.75,158.75,323.75,323.125,2374.375,276.25,570,353.75,2708.75,344.375,499.375,876.875,4519.375,3425.625,2188.125,447.5,163.75,361.875
TCGA-BH-A18H,241.7184,364.3892,3495.1139,1116.9772,17.2412,5914.0787,1305.9006,1040.8903,268.6335,13039.3375,22.7743,1132.5052,214.8033,82.2981,3699.2754,196.6874,228.2609,225.911,4478.2609,1222.0497,548.6542,381.47,2999.4824,245.8592,335.9213,186.853,417.7019,1741.087,186.6925,1108.1781,117.4948,358.1781,1182.1946,89.0269,84.8861,7633.0228,143.3747,915.1139,210.1449,889.7516,1736.0248,129.9172,7984.472,402.1739,2199.2754,180.1242,10496.3768,193.5818,123.706,112.3188
TCGA-BH-A18I,226.7931,227.8616,1319.1853,1694.1365,43.9321,1712.0342,2535.8622,1883.7986,304.5278,6758.3812,36.0625,1833.8453,246.5607,26.9801,19028.4493,847.6025,219.8477,876.8773,4863.3632,2844.1298,541.4719,360.8922,2378.2556,519.3001,293.3084,149.0584,455.4561,1248.7565,152.6726,1447.8429,244.6908,1245.8929,762.121,345.3987,111.6602,7323.3605,196.8746,1027.3808,239.8825,2718.5789,1874.7162,329.3709,7095.4989,262.0542,1296.6475,774.6761,27971.15,147.1885,62.5083,179.244
TCGA-BH-A18J,349.4637,387.5552,396.9908,4186.9246,11.1164,928.8745,865.2721,317.313,514.4106,5166.8209,77.9304,2463.0202,568.228,40.1883,28450.1896,49.2744,155.5113,500.3551,6497.9281,880.998,1207.3971,666.0778,4327.7585,1278.6877,585.7012,220.1621,591.6421,1725.9838,387.0206,2094.6854,260.6999,1520.866,1127.7194,42.984,190.4577,10261.3027,172.2856,1021.8319,215.6191,912.7992,2134.8738,455.3512,1848.663,1372.6934,455.7007,1883.6094,37584.4719,609.1152,75.4842,256.1569
TCGA-BH-A18K,633.2005,472.0673,1320.8393,1791.5892,14.1656,2241.6999,1302.8774,911.9079,680.6552,7097.6538,166.0912,2464.0992,422.4878,214.6082,20707.9239,343.1607,189.1102,697.7884,5688.8889,634.2629,1686.7641,1131.12,1106.6844,605.2236,689.8628,234.44,945.9053,1217.4095,333.4431,2357.8575,299.2475,524.1257,707.9239,107.3041,297.1226,9409.1191,131.3856,962.1957,316.2461,812.749,2147.853,337.4945,4160.0708,814.1656,1259.6724,569.1014,4495.4405,432.0496,75.0775,237.6273
TCGA-BH-A18L,1139.0173,798.2659,1662.4566,6039.8844,1.2197,1241.3295,52.6012,47.1098,877.7457,17527.1676,48.5549,5834.6821,734.6821,18.4971,745.3757,185.2601,117.6301,383.8786,11998.8439,2527.7457,1891.9075,813.5838,2483.526,2137.2832,1440.4624,187.5723,1826.3006,961.078,777.6012,2361.8497,951.4451,372.8324,1191.0405,29.1908,549.711,10331.7919,59.8266,1333.526,1206.6474,57.2254,2023.1214,291.0405,6039.5954,1334.104,5580.6358,362.1387,113815.3179,758.3815,108.3815,293.0636
TCGA-BH-A18M,243.1606,254.18,14139.0203,1698.4514,44.5256,5198.2016,1015.2508,1562.5459,430.1225,7273.5153,59.8719,2250.8889,274.7495,63.1777,12167.5825,3139.417,76.0336,676.3502,5388.8366,2635.4647,1021.1278,372.8218,1582.0135,675.1197,203.4909,155.7404,595.0457,1331.3854,189.0225,1211.0282,382.7393,1012.6796,1213.2321,445.546,263.7301,6004.0845,139.2113,608.2689,310.3788,2297.1702,2577.4294,213.7757,5670.1978,392.2894,2210.8519,445.5496,13623.9752,85.951,133.3343,172.2694
TCGA-BH-A18N,154.7701,186.685,27197.8689,984.9005,2.8929,7884.3514,45.2986,91.6266,187.7145,33831.1599,18.8744,879.8902,147.2203,6.1771,7088.1949,74.4681,672.2718,596.5683,8342.8277,3293.7543,726.836,202.814,762.8689,261.1531,169.1833,112.2169,267.6733,1300.4118,125.8476,1362.3885,265.6143,596.0879,1055.2505,20.5903,71.7227,8223.4043,49.7598,769.7323,661.9767,78.9293,2617.7076,110.8442,9264.2416,129.0323,893.2739,296.4997,63484.2141,62.4571,30.199,134.8662
TCGA-BH-A18P,367.6646,395.1295,28.1974,5034.8805,8.7888,21.6058,473.4963,298.819,605.3282,1811.224,116.4515,7375.9956,728.0051,2175.5928,12552.9616,496.2007,389.2703,708.9591,11733.7728,2054.3807,1489.7006,555.525,882.9076,1593.3352,550.7644,223.3819,1791.4492,1263.7957,279.6814,1044.7679,590.6802,332.5094,767.5547,112.0571,376.4534,14080.747,73.24,2358.6927,1304.4036,440.1721,1693.3077,553.3278,8363.6364,784.0337,169.9167,271.7202,4555.1588,443.1017,76.902,268.0582
TCGA-BH-A18Q,710.3675,651.4879,332.0979,3121.8892,1810.3145,271.1003,5387.6946,4416.3931,957.7465,721.8045,281.6901,4631.1554,839.9873,100.3918,1151.329,55748.8086,26.2628,2326.9215,4015.673,4500.2647,1694.8004,1603.304,79.2121,1210.2086,981.8913,539.659,1469.8719,879.6442,583.9288,275.7598,471.0367,4269.8295,180.0275,532.0343,637.0857,468.0716,1895.1604,133.0086,926.4005,6988.4571,1789.6855,806.5234,389.2831,1565.1806,4975.5374,2799.9576,6437.361,765.4347,321.508,589.2195
TCGA-BH-A18R,673.997,698.3655,71.7831,7634.7697,26.2199,126.003,410.6984,1192.5706,1164.3388,1238.3358,502.8232,6180.0892,1447.8455,3874.2942,7198.8113,3258.2467,82.0208,1216.3863,43161.367,1899.5542,2273.1055,959.584,190.1932,2938.7816,937.89,167.6077,1742.9421,1713.3908,1058.9242,735.5126,3495.0966,1261.2184,693.3135,274.8826,884.6954,5802.6746,98.6627,2456.7608,3113.5215,1386.0327,2907.8752,697.1768,5054.6805,1386.627,4392.8678,605.9435,9409.2125,626.7459,214.8588,464.1902
TCGA-BH-A18S,191.055,78.7081,3475.9965,224.6938,0.6532,3318.4789,0.3266,1.9595,64.9914,20399.452,12.0838,603.5379,79.3613,281.847,1502.9663,24.1676,212.2834,120.6194,12767.0484,3766.8867,341.9395,94.0579,854.6855,220.1215,68.2573,207.0579,186.8094,1776.593,69.0052,2633.9467,159.0492,26.7804,924.9023,9.4711,50.2948,15058.0758,37.5578,2012.7729,807.0034,2.9393,1905.9781,57.4798,9166.0693,41.1503,1106.4862,594.0668,110593.1034,70.87,35.9249,41.8035
TCGA-BH-A18T,1397.6784,955.0304,12.2708,6172.8303,489.2024,160.4188,458.2111,35.3161,1638.6059,154.1337,3481.9252,12678.7689,1429.1037,410.9234,1724.801,1316.2719,4.19,827.9524,5837.3276,166.7038,2921.3574,3067.4103,36.2139,2447.5833,2279.9816,548.5963,3130.2609,605.4521,790.2689,459.1089,1179.4969,5135.7948,391.4697,648.855,1584.7339,23.0452,2585.8547,48.7841,347.7735,47491.4366,3118.5887,902.3556,16.1616,5832.8383,5705.042,5232.7643,9540.4272,983.1635,703.0293,538.4204
TCGA-BH-A18U,1195.5681,1362.9968,1801.5195,5158.6352,1.7587,1125.2198,64.0169,21.4562,1065.4238,11313.4013,76.6796,7410.1301,1016.5318,64.7204,18964.8259,37.6363,408.0197,836.975,130896.2364,871.9662,2728.1041,966.5846,109165.3183,3730.918,1380.9356,149.49,1567.7102,777.6046,536.3243,743.229,1364.4038,277.5237,1225.1143,1113.6089,876.1871,6701.7235,47.4851,1501.9346,5686.2469,31.305,1502.2863,689.7643,2717.5519,2007.7383,1585.649,1505.1002,8607.8087,1130.1442,221.9486,890.2568
TCGA-BH-A18V,644.6267,560.4441,27.1771,7059.7398,98.2583,29.1656,8882.9232,33527.5499,1574.2812,154.1138,215.0965,8545.1984,3232.745,81.8626,2428.7016,3117.0768,2.6514,748.9668,5209.048,493.1643,2008.7828,1896.7603,66.617,1942.4973,2136.7139,194.8794,4631.0382,1716.4836,1009.5816,567.7355,860.3861,9216.008,67.6112,4101.3705,570.3869,42.0913,964.123,53.6913,802.0549,31299.6934,983.6772,2363.079,18.5599,11952.9373,7137.6253,5620.6811,1917.9717,1116.9111,760.295,723.1751
TCGA-BH-A1EN,273.719,301.3449,14.9244,1867.767,0,25.0856,0.3175,0.6351,218.4671,213.7041,137.177,1326.0447,393.1138,468.3707,5102.5414,35.882,479.167,354.0057,166891.1141,81.9252,783.6874,177.187,174.0116,3900.6546,229.2635,175.9169,1283.4945,6267.1047,164.3013,3673.9314,160.0399,357.5494,1565.152,74.6186,341.99,6762.9552,61.2851,1582.6166,755.7439,0.3175,2292.3173,271.1787,10168.5658,169.5661,906.2576,405.1803,4782.7792,122.8878,76.8445,145.4331
TCGA-BH-A1EO,167.0899,172.8121,39013.7921,1027.145,2.9184,3843.0671,81.256,37.1947,264.9405,11553.2349,53.7892,2073.7456,246.6292,11.4445,17389.3638,363.3633,1271.4853,423.3954,4373.5203,1425.9862,587.1035,203.1401,1801.9384,478.3806,143.6286,217.4457,889.8108,1518.6867,109.8559,660.9206,227.7458,1013.9838,660.9206,247.2015,172.2399,4991.5239,141.3397,1405.9583,383.3912,73.8171,2668.8602,147.6342,2672.2936,169.3788,848.6106,111.584,8263.5099,137.3341,313.5796,141.9119
TCGA-BH-A1ES,424.5902,383.6066,1461.4754,2367.2131,88.6639,2750,2841.8033,1980.3279,718.0328,10767.2131,100,1777.0492,451.6393,9.8361,12727.8689,405.7377,538.5246,781.9344,7074.5902,2506.5574,1185.2459,595.9016,95.9016,1295.9016,537.7049,163.9344,696.7213,1214.7541,615.9836,999.1803,282.7869,890.1639,1125.4098,122.1311,190.1639,11177.8689,190.1639,887.7049,886.0656,2111.4754,2700.8197,385.2459,5472.1311,636.0656,864.7541,234.4262,10908.1967,211.4754,208.1967,311.4754
TCGA-BH-A1ET,57.2628,55.5406,8927.8747,520.3165,6.2429,5055.7021,244.1203,391.7981,88.0469,25210.0533,22.6037,535.8162,102.9008,103.7619,2518.7019,1366.342,271.4601,189.3655,6668.7476,2154.4589,284.1612,68.457,16366.3958,253.5924,61.353,152.1985,161.6705,1237.7655,59.4371,1237.1778,108.9285,192.8852,581.8847,249.7175,46.0686,11662.4509,170.9273,2910.0694,307.8413,611.3772,3166.4604,71.0403,8358.2154,35.0896,402.3465,605.3496,28748.7218,219.5791,31.6452,63.5057
TCGA-BH-A1EU,111.2832,96.005,15277.0393,1004.6454,14.0394,2602.8698,356.1474,1103.9538,111.0767,27630.0196,22.9173,920.8217,123.258,7.0197,2399.711,2196.1392,34.6857,190.9012,2655.9306,5036.8535,280.3758,97.2437,13715.495,360.4831,93.1145,141.8396,271.2914,1172.3815,51.4504,1070.5069,92.7016,208.5269,713.5336,681.1128,77.0104,7537.1116,197.9973,1361.8251,185.4031,1128.3163,2773.4077,114.3801,3506.9681,85.4754,1259.6263,715.3918,15243.3158,307.4223,43.5635,98.276
TCGA-BH-A1EV,523.1396,320.1708,143.4637,2756.9613,2.4023,464.9267,149.413,45.406,256.5247,8428.4467,42.6894,2715.4361,511.497,211.1187,16604.6376,73.3482,183.5646,288.045,109177.4522,236.7323,742.4081,1013.2919,6987.0961,1556.2239,405.9377,112.1568,934.8986,1002.5847,154.202,1470.0689,2747.6472,1067.6239,833.9963,131.173,258.077,10500.8247,38.0324,2722.0336,7853.6917,98.5738,4508.7804,312.409,5796.449,668.6718,579.4121,2391.3845,2894.3436,581.7406,64.8103,209.9544
TCGA-BH-A1EW,470.1653,254.4932,5315.9597,2893.6017,2.5162,6628.6844,308.4112,361.9698,520.1294,7339.6837,83.0338,2912.6528,503.2351,74.4069,2616.463,2388.2099,24.0834,365.3882,7971.9626,1978.0733,805.895,451.4738,1618.9792,1160.3163,437.8145,262.4012,609.6334,1086.6319,451.4342,1449.6765,1322.7894,375.2696,1074.7664,197.6995,416.6068,6414.0906,204.1697,1443.2063,369.5183,316.3192,14888.5694,316.3192,3831.4162,869.5183,1937.4551,418.0446,36042.775,287.2035,512.2214,138.0302
TCGA-BH-A1EX,238.9187,121.5841,84.7548,1119.9906,67.2844,202.7976,155.3444,163.1352,182.9664,1285.9588,59.7297,1645.7534,205.6306,4.9578,9686.1241,80.7413,791.3593,279.3862,8092.0734,710.3819,360.975,136.2214,955.4388,359.5585,173.2869,131.4997,801.2749,856.2144,124.0394,1825.8868,228.531,2851.4431,585.0204,152.5114,168.5652,5859.8831,87.3517,754.5299,579.5904,2.3609,2301.5995,181.786,3028.5073,268.6655,376.0845,2871.7464,9682.1106,149.6783,177.7725,120.6398
TCGA-BH-A1EY,239.4121,180.8999,3077.4932,796.7399,0.4876,303.7754,0.9752,0,226.2468,12047.1559,84.355,987.3919,247.7013,90.2062,38725.7525,275.0069,72.1649,251.3339,4685.3572,2021.5934,619.7408,704.5833,1526.1909,348.6347,181.8751,191.6272,590.4847,12186.1855,71.692,1505.224,78.5037,109.7102,2947.5476,187.7215,65.3385,7562.2026,88.2558,1979.6597,227.222,9.2644,2726.1767,321.8166,6940.0239,185.7759,320.3538,578.2947,44546.2447,130.677,56.5617,90.2062
TCGA-BH-A1F0,473.8144,518.7655,71.4055,2472.9541,110.6442,33.3369,2270.5667,2111.6249,903.7531,170.3409,231.4227,3583.181,775.7823,33.7671,3054.3069,18197.0104,38.4988,1300.7356,3315.1952,806.3233,760.0817,1214.3241,87.3212,1007.6352,770.6205,313.152,2133.5627,2360.9721,750.6291,857.5116,595.1178,3826.4329,156.576,581.9981,296.1609,213.3563,446.7147,790.1925,418.5396,2418.9698,2566.7276,1194.537,176.7932,1185.934,2705.4522,806.7534,1461.2324,623.2928,121.9486,626.3039
TCGA-BH-A1F2,567.4145,349.4368,174.2598,1541.741,3.7145,389.486,11.3116,2.4458,447.2669,3667.711,100.2758,2573.5426,535.6197,74.9012,895.1453,389.1803,831.8614,807.7249,40750.2039,598.5978,1285.5484,352.1883,1697.0462,2151.0389,895.451,141.2422,1419.7591,543.2627,470.2325,1254.3651,345.1568,260.4726,243.3523,198.1029,372.6715,9148.3356,569.8602,2201.4826,4358.6359,1.5286,2450.0321,532.5625,3382.4751,596.7635,1264.7595,386.1231,34472.264,350.0483,88.0471,507.1878
